/c/en/18_foot_potato,/c/en/intimidate_angry_leprechauns
/c/en/abbacus,/c/en/add_up_numbers
/c/en/abortion,/c/en/removing_unwanted_pregnancies
/c/en/abortion,/c/en/terminating_pregnancy
/c/en/abs_brakes,/c/en/preventing_wheel_lock_up
/c/en/accelerator/n/wn/artifact,/c/en/accelerate/v/wn/change
/c/en/accelerator/n/wn/artifact,/c/en/speed/n/wn/attribute
/c/en/accommodation,/c/en/place_to_stay
/c/en/accommodation,/c/en/shower
/c/en/accommodation,/c/en/sleep
/c/en/accommodation,/c/en/sleep_in_over_night
/c/en/accommodation,/c/en/stay
/c/en/accommodation,/c/en/staying_in
/c/en/accommodations,/c/en/comfort
/c/en/accommodations,/c/en/having_someplace_to_stay
/c/en/accommodations,/c/en/housing_while_travelling
/c/en/accommodations,/c/en/sleep_while_away_from_home
/c/en/accommodations,/c/en/sleeping
/c/en/accordian,/c/en/play_polka_tune
/c/en/accordian_bag,/c/en/accordian
/c/en/accordian_bag,/c/en/air
/c/en/accordian_bag,/c/en/carrying_accordion
/c/en/accordian_bag,/c/en/carrying_other_musical_instruments
/c/en/accordian_bag,/c/en/carrying_puppies
/c/en/accordian_bag,/c/en/cover_for_accordion
/c/en/accordian_bag,/c/en/having_useful_bag
/c/en/accordian_bag,/c/en/play_accordian
/c/en/accordian_bag,/c/en/pump_air
/c/en/accordian_bag,/c/en/storing_accordian
/c/en/accordion,/c/en/annoy_people
/c/en/accordion,/c/en/annoying_neighbors
/c/en/accordion,/c/en/fun
/c/en/accordion,/c/en/make_music
/c/en/accordion,/c/en/make_people_dance
/c/en/accordion,/c/en/making_music
/c/en/accordion,/c/en/music
/c/en/accordion,/c/en/play_polka
/c/en/accordion,/c/en/playing_in_orchestra
/c/en/accordion,/c/en/polka_bands
/c/en/accordion,/c/en/polka_music
/c/en/accordion,/c/en/talented_players
/c/en/account_book,/c/en/bank
/c/en/account_book,/c/en/keep_accounts
/c/en/account_book,/c/en/keep_track_of_salaries
/c/en/account_book,/c/en/keeping_track_of_accounts
/c/en/account_book,/c/en/keeping_track_of_expenses
/c/en/account_book,/c/en/keeping_track_of_income_and_expenses
/c/en/account_book,/c/en/keeping_track_of_losses
/c/en/account_book,/c/en/keeping_track_of_monies
/c/en/account_book,/c/en/keeping_track_of_payments
/c/en/account_book,/c/en/keeping_track_of_profits
/c/en/account_book,/c/en/record_numbers
/c/en/account_book,/c/en/records_of_transactions
/c/en/acid,/c/en/etch_glass
/c/en/acid,/c/en/etch_metal
/c/en/acne_medication,/c/en/clear_skin
/c/en/acne_medication,/c/en/clearing_up_skin
/c/en/acne_medication,/c/en/controlling_acne
/c/en/acne_medication,/c/en/get_rid_of_spots
/c/en/acne_medication,/c/en/getting_rid_of_pimples
/c/en/acne_medication,/c/en/getting_rid_of_spots
/c/en/acne_medication,/c/en/getting_rid_of_zits
/c/en/acne_medication,/c/en/less_red_irritation
/c/en/acne_medication,/c/en/making_face_look_nicer
/c/en/acne_medication,/c/en/preventing_pimple
/c/en/acne_medication,/c/en/smother_skin
/c/en/acne_medication,/c/en/teenagers
/c/en/acne_medication,/c/en/treating_acne
/c/en/acne_medication,/c/en/treatment_of_acne
/c/en/acoustic_ceiling,/c/en/control_noise
/c/en/acoustic_ceiling,/c/en/cut_noise
/c/en/acoustic_ceiling,/c/en/dampen_loud_noises
/c/en/acoustic_ceiling,/c/en/dampening_sound
/c/en/acoustic_ceiling,/c/en/damping_sound_in_area
/c/en/acoustic_ceiling,/c/en/focus_sound_waves
/c/en/acoustic_ceiling,/c/en/looks
/c/en/acoustic_ceiling,/c/en/quieting_sound
/c/en/acoustic_ceiling,/c/en/reduce_echoes
/c/en/acoustic_ceiling,/c/en/reduce_neighbour_noise
/c/en/acoustic_ceiling,/c/en/use_in_sound_studio
/c/en/acoustic_guitar,/c/en/folk_music
/c/en/acoustic_guitar,/c/en/having_fun
/c/en/acoustic_guitar,/c/en/make_music_while_sing
/c/en/acoustic_guitar,/c/en/making_folk_music
/c/en/acoustic_guitar,/c/en/making_music
/c/en/acoustic_guitar,/c/en/performing_music
/c/en/acoustic_guitar,/c/en/play_music
/c/en/acoustic_guitar,/c/en/playing
/c/en/acoustic_guitar,/c/en/playing_music
/c/en/acoustic_guitar,/c/en/playing_notes
/c/en/acoustic_guitar,/c/en/playing_softly
/c/en/acoustic_guitar,/c/en/rocking_out
/c/en/acoustic_guitar,/c/en/show_off
/c/en/acrylic,/c/en/art
/c/en/acrylic,/c/en/creating_paintings
/c/en/acrylic,/c/en/for_painting_with
/c/en/acrylic,/c/en/making_furniture
/c/en/acrylic,/c/en/making_paint
/c/en/acrylic,/c/en/making_toys
/c/en/acrylic,/c/en/paint
/c/en/acrylic,/c/en/paint_picture
/c/en/acrylic,/c/en/painting_picture
/c/en/acrylic,/c/en/painting_pictures
/c/en/acrylic,/c/en/painting_things
/c/en/acrylic_medium,/c/en/help_make_paint_more_transparent
/c/en/acting_in_play,/c/en/actresses
/c/en/acting_in_play,/c/en/becoming_famous
/c/en/acting_in_play,/c/en/being_challenged
/c/en/acting_in_play,/c/en/earning_money
/c/en/acting_in_play,/c/en/entertaining_audience
/c/en/acting_in_play,/c/en/entertaining_people
/c/en/acting_in_play,/c/en/entertainment
/c/en/acting_in_play,/c/en/escape_from_normal_life
/c/en/acting_in_play,/c/en/expressing_idea
/c/en/acting_in_play,/c/en/gaining_theater_experience
/c/en/acting_in_play,/c/en/getting_class_credit
/c/en/acting_in_play,/c/en/getting_media_attention
/c/en/acting_in_play,/c/en/improve_acting_skills
/c/en/acting_in_play,/c/en/life_enrichment
/c/en/acting_in_play,/c/en/living_as_another_person
/c/en/acting_in_play,/c/en/making_money
/c/en/acting_in_play,/c/en/money
/c/en/acting_in_play,/c/en/pleasure
/c/en/acting_in_play,/c/en/portraying_character
/c/en/acting_in_play,/c/en/portraying_charactor
/c/en/acting_in_play,/c/en/providing_entertainment
/c/en/acting_in_play,/c/en/re_enacting_historical_event
/c/en/acting_in_play,/c/en/social_growth
/c/en/acting_in_play,/c/en/students
/c/en/acting_in_play,/c/en/theatrical_personnel
/c/en/acting_in_play,/c/en/wearing_costumes
/c/en/action_figure,/c/en/children_to_play_with
/c/en/action_figure,/c/en/collecting
/c/en/action_figure,/c/en/fun
/c/en/action_figure,/c/en/have_fun
/c/en/action_figure,/c/en/make_poses
/c/en/action_figure,/c/en/play
/c/en/action_figure,/c/en/play_out_fantasies
/c/en/action_figure,/c/en/play_with
/c/en/action_figure,/c/en/playing
/c/en/action_figure,/c/en/role_playing
/c/en/actors,/c/en/being_stalked
/c/en/adding_up_column_of_numbers,/c/en/accountants
/c/en/adding_up_column_of_numbers,/c/en/accoutant
/c/en/adding_up_column_of_numbers,/c/en/calculating
/c/en/adding_up_column_of_numbers,/c/en/comparing_incomes
/c/en/adding_up_column_of_numbers,/c/en/cpas
/c/en/adding_up_column_of_numbers,/c/en/determining_percentage
/c/en/adding_up_column_of_numbers,/c/en/elementary_school_students
/c/en/adding_up_column_of_numbers,/c/en/finding_sum
/c/en/adding_up_column_of_numbers,/c/en/finding_total
/c/en/adding_up_column_of_numbers,/c/en/knowing_what_sum
/c/en/adding_up_column_of_numbers,/c/en/practice
/c/en/adding_up_column_of_numbers,/c/en/spreadsheet_users
/c/en/adding_up_column_of_numbers,/c/en/totalling_balance
/c/en/adding_up_column_of_numbers,/c/en/want_sum
/c/en/adding_up_numbers,/c/en/accouting
/c/en/adding_up_numbers,/c/en/balancing_checkbook
/c/en/adding_up_numbers,/c/en/building_sum
/c/en/adding_up_numbers,/c/en/calculating_summary
/c/en/adding_up_numbers,/c/en/completing_math_test
/c/en/adding_up_numbers,/c/en/counting
/c/en/adding_up_numbers,/c/en/counting_age
/c/en/adding_up_numbers,/c/en/counting_change
/c/en/adding_up_numbers,/c/en/counting_money
/c/en/adding_up_numbers,/c/en/counting_price
/c/en/adding_up_numbers,/c/en/determining_net_worth
/c/en/adding_up_numbers,/c/en/discovering_sum
/c/en/adding_up_numbers,/c/en/finding_total
/c/en/adding_up_numbers,/c/en/finding_total_amount
/c/en/adding_up_numbers,/c/en/getting_sum
/c/en/adding_up_numbers,/c/en/getting_total
/c/en/adding_up_numbers,/c/en/keeping_score
/c/en/adding_up_numbers,/c/en/keeping_track_of_inventory
/c/en/adding_up_numbers,/c/en/making_averages
/c/en/adding_up_numbers,/c/en/making_computations
/c/en/adding_up_numbers,/c/en/making_estimates
/c/en/adding_up_numbers,/c/en/measuring
/c/en/adding_up_numbers,/c/en/obtaining_sum
/c/en/adding_up_numbers,/c/en/totalling
/c/en/adding_up_numbers,/c/en/totalling_sum
/c/en/adding_up_numbers,/c/en/working_out_bill
/c/en/addition,/c/en/count_horses
/c/en/address,/c/en/describe_where_person_lives
/c/en/address_label,/c/en/identifying_recipient_of_package
/c/en/address_label,/c/en/identifying_sender_of_package
/c/en/address_label,/c/en/indicating_destination_of_package
/c/en/address_label,/c/en/instead_of_writing_address_yourself
/c/en/address_label,/c/en/mailing_letter
/c/en/address_label,/c/en/post_parcel
/c/en/address_label,/c/en/providing_directions_to_mailman
/c/en/address_label,/c/en/put_adress_on_letter
/c/en/address_label,/c/en/put_on_letter
/c/en/address_label,/c/en/routing_letters_through_postal_system
/c/en/address_label,/c/en/send_item_to_addresse
/c/en/address_label,/c/en/send_letter_to
/c/en/address_label,/c/en/sending_packages
/c/en/address_label,/c/en/tag_bags
/c/en/address_labels,/c/en/mail_letters
/c/en/adhesive_bandage,/c/en/abrasions
/c/en/adhesive_bandage,/c/en/bandaging_wounds
/c/en/adhesive_bandage,/c/en/cover_cut_or_wound
/c/en/adhesive_bandage,/c/en/cover_scrape
/c/en/adhesive_bandage,/c/en/cover_wound
/c/en/adhesive_bandage,/c/en/covering_wounds
/c/en/adhesive_bandage,/c/en/cut
/c/en/adhesive_bandage,/c/en/cuts
/c/en/adhesive_bandage,/c/en/knee_area
/c/en/adhesive_bandage,/c/en/minor_wounds
/c/en/adhesive_bandages,/c/en/help_wounds_heal
/c/en/adhesives,/c/en/stick_things_together
/c/en/adjective,/c/en/describe_noun
/c/en/adrenalin,/c/en/prevent_anaphylaxis
/c/en/advancing_into_battle,/c/en/armies
/c/en/advancing_into_battle,/c/en/attacking
/c/en/advancing_into_battle,/c/en/attacking_enemy
/c/en/advancing_into_battle,/c/en/beat_enemy
/c/en/advancing_into_battle,/c/en/combat
/c/en/advancing_into_battle,/c/en/fighting
/c/en/advancing_into_battle,/c/en/fighting_war
/c/en/advancing_into_battle,/c/en/fighting_wars
/c/en/advancing_into_battle,/c/en/gain_new_land
/c/en/advancing_into_battle,/c/en/gaining_ground
/c/en/advancing_into_battle,/c/en/gaining_offensive
/c/en/advancing_into_battle,/c/en/gaining_strategic_advantage
/c/en/advancing_into_battle,/c/en/gaining_tactical_advantage
/c/en/advancing_into_battle,/c/en/getting_into_position_to_fight
/c/en/advancing_into_battle,/c/en/going_to_war
/c/en/advancing_into_battle,/c/en/kill_people
/c/en/advancing_into_battle,/c/en/killing_enemy
/c/en/advancing_into_battle,/c/en/making_war
/c/en/advancing_into_battle,/c/en/prepare_for_war
/c/en/advancing_into_battle,/c/en/soldiers_in_army
/c/en/advancing_into_battle,/c/en/testing_one's_mettle
/c/en/advancing_into_battle,/c/en/win_war
/c/en/advancing_into_battle,/c/en/winning
/c/en/adverb,/c/en/modify_verb
/c/en/advertisement,/c/en/conveying_idea
/c/en/advertisement,/c/en/educate
/c/en/advertisement,/c/en/electing_politician
/c/en/advertisement,/c/en/garnering_awareness
/c/en/advertisement,/c/en/getting_to_buy
/c/en/advertisement,/c/en/increasing_company's_profits
/c/en/advertisement,/c/en/promiting_sale
/c/en/advertisement,/c/en/promoting_business
/c/en/advertisement,/c/en/recommending_products
/c/en/advertisement,/c/en/sell
/c/en/advertisement,/c/en/sell_product
/c/en/advertisement,/c/en/selling_product
/c/en/advertisement,/c/en/selling_products_and_services
/c/en/advertisement,/c/en/selling_services
/c/en/advertisement,/c/en/showing_products_to_people
/c/en/advertisement,/c/en/supporting_political_parties
/c/en/advertisement,/c/en/try_to_make_people_buy
/c/en/advertisements,/c/en/finance_television_programs
/c/en/advertising_panel,/c/en/advertise
/c/en/advertising_panel,/c/en/advertising
/c/en/advertising_panel,/c/en/advertising_goods_or_services
/c/en/advertising_panel,/c/en/get_peoples_attention
/c/en/aerial_bomb,/c/en/advancing_position_in_war
/c/en/aerial_bomb,/c/en/blowing_things_up
/c/en/aerial_bomb,/c/en/bombing_from_air
/c/en/aerial_bomb,/c/en/destorying_things_from_high_above
/c/en/aerial_bomb,/c/en/destroy_city
/c/en/aerial_bomb,/c/en/destroy_places
/c/en/aerial_bomb,/c/en/destroying_targets
/c/en/aerial_bomb,/c/en/devastate_enemy_targets
/c/en/aerial_bomb,/c/en/do_harm
/c/en/aerial_bomb,/c/en/drop_on_ground
/c/en/aerial_bomb,/c/en/explode_in_air
/c/en/aerial_bomb,/c/en/kill_people
/c/en/agreeing_with,/c/en/believing_what_say_true
/c/en/agreeing_with,/c/en/coming_to_compromise
/c/en/agreeing_with,/c/en/concurring
/c/en/agreeing_with,/c/en/cooperation
/c/en/agreeing_with,/c/en/creating_harmony
/c/en/agreeing_with,/c/en/doing_everyone_enjoys
/c/en/agreeing_with,/c/en/ending_argument
